OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
299,1342191829,Calibration_RPPhotFPG_1-RPPhotFPG_261B_cPS_blu_SAA-20+30_OD299_ni_HIP80704,2010-03-09,09:32:28,55264.3975463,HIP 80704,Point-source photometry,blue,High,true,1,84.9740760521,12,0.217173900911,0.000291087708628,9.97781097969,12.4343925183,0.00771559370624,5.99638977268,5.43378526163
161,1342186173,Calibration_PVPhotFPG_1-PVPhotFPG_261B_PS_blu_SAA+25+30_HIP80704_OD161_01,2009-10-22,04:27:41,55126.1858912,HIP 80704,Point-source photometry,blue,High,true,60,224.402961498,12,0.213810857039,0.000114920782504,10.1173550999,12.608293023,0.00304609930244,6.07003102477,5.58588828996
161,1342186174,Calibration_PVPhotFPG_1-PVPhotFPG_261B_PS_blu_SAA+25+30_HIP80704_OD161_02,2009-10-22,07:05:48,55126.2956944,HIP 80704,Point-source photometry,blue,High,true,60,224.282016546,12,0.2141640013,0.000118212430092,10.1275321401,12.6209756957,0.0031333479724,6.03865042782,5.63290432696
161,1342186175,Calibration_PVPhotFPG_1-PVPhotFPG_261B_PS_blu_SAA+25+30_HIP80704_OD161_03,2009-10-22,09:43:55,55126.4054977,HIP 80704,Point-source photometry,blue,High,true,60,224.164586394,12,0.214829124318,0.000116840609828,10.1139308405,12.6040256956,0.00309698639654,6.02372164594,5.59715024856
161,1342186176,Calibration_PVPhotFPG_1-PVPhotFPG_261B_PS_blu_SAA+25+30_HIP80704_OD161_04,2009-10-22,12:22:02,55126.5153009,HIP 80704,Point-source photometry,blue,High,true,60,224.048643081,12,0.209737455594,0.00012139792071,10.0516756619,12.5264430145,0.00321778283734,6.26971290657,5.67678228391
274,1342190533,Calibration_RPPhotFPG_1-RPPhotFPG_261A_cPS_blu_SAA-20+30_OD274_ni_HIP80704,2010-02-12,02:29:26,55239.1037731,HIP 80704,Point-source photometry,blue,High,true,1,108.121540949,12,0.206645685679,0.000262405937698,10.0015390115,12.4639624974,0.00695535242942,6.35200155889,5.70897237923
545,1342208526,ObsCal_RP_FPG_PPhot_Blue_cycle26_HIP80704_OD545,2010-11-10,15:06:04,55510.629213,HIP 80704,Point-source photometry,blue,High,true,1,203.276564235,12,0.201059455622,0.000237944707307,9.45697107369,11.7853195058,0.00630698113221,5.96783448235,5.64101699707
546,1342209338,ObsCal_RP_FPG_PPhot_Blue_cycle26_HIP80704_OD546,2010-11-10,19:16:08,55510.8028704,HIP 80704,Point-source photometry,blue,High,true,1,203.08274589,12,0.192488223171,0.000221477688138,9.51761093735,11.8608891742,0.00587050502656,6.10253493814,6.08443613331
858,1342228875,ObsCal_RP_FPG_PPhot_Blue_cycle48_OD858_HIP80704,2011-09-18,20:18:52,55822.8464352,HIP 80704,Point-source photometry,blue,High,true,1,258.497298196,12,0.216874112195,0.000251333057152,10.2135408873,12.7281601799,0.00666185378653,6.157869119,5.63997979966
