OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
299,1342191858,Calibration_RPPhotFPG_1-RPPhotFPG_261B_cPS_blu_SAA-20+30_OD299_i_HIP90883,2010-03-09,12:02:11,55264.5015162,HIP 90883,Point-source photometry,red,High,true,1,104.830759393,22,0.00349113240184,0.000125774716728,0.579759812965,0.709404850625,0.006001184937,11.9336683816,9.71570518259
330,1342194119,Calibration_RPPhotFPG_1-RPPhotFPG_261C_cPS_blu_SAA-20+30_OD320_i_HIP90883,2010-04-08,23:44:55,55294.9895255,HIP 90883,Point-source photometry,red,High,true,1,78.2257866588,22,0.00326293272036,0.000102192181712,0.570049043198,0.697522572787,0.00487597346687,12.6529428559,9.86453449415
351,1342195694,PPhoto-T_LYR_45,2010-04-30,00:11:48,55316.0081944,T LYR,Scan map,red,High,false,3,60.1109578812,22,0.0364320768258,0.00116688503281,0.600821593063,0.735176435047,0.0145205120108,11.8253525152,10.6045772545
351,1342195695,PPhoto-T_LYR_135,2010-04-30,00:21:17,55316.0147801,T LYR,Scan map,red,High,false,3,60.1054263729,22,0.0386997135956,0.00106209468094,0.58265064068,0.712942120986,0.0229926778938,11.5554561416,10.4122801606
200,1342187350,PVPhotFPG_261I_StdPS_blu_SAA-10+30_HIP90883_0001,2009-11-30,13:14:37,55165.5518171,HIP 90883,Point-source photometry,red,High,true,1,212.074104727,22,0.00355149462782,0.000107342690991,0.59055777277,0.722617434338,0.00512172364234,10.2519401733,9.00695645094
274,1342190527,Calibration_RPPhotFPG_1-RPPhotFPG_261A_cPS_blu_SAA-20+30_OD274_i_HIP90883,2010-02-12,01:58:57,55239.0826042,HIP 90883,Point-source photometry,red,High,true,1,129.528555941,22,0.00335676402507,0.000124149339384,0.551067551306,0.674296467565,0.00592363206877,11.3607913747,9.71792045915
546,1342209342,ObsCal_RP_FPG_PPhot_Blue_cycle26_HIP90883_OD546,2010-11-10,19:36:01,55510.8166782,HIP 90883,Point-source photometry,red,High,true,1,231.968800821,22,0.00322212896165,8.67316858389e-05,0.583779797025,0.714323777614,0.00413829504178,11.7337185717,9.90012484094
320,1342193082,Calibration_RPPhotFPG_1-RPPhotFPG_261C_cPS_blu_SAA-20+30_OD320_i_HIP90883,2010-03-30,18:09:47,55285.756794,HIP 90883,Point-source photometry,red,High,true,1,86.1156093399,22,0.00345683988908,0.000135676471305,0.591507776424,0.723779876413,0.00647363490123,11.7270129962,9.61158529193
