OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
299,1342191838,Calibration_RPPhotFPG_1-RPPhotFPG_261B_cPS_blu_SAA-20+30_OD299_i_HIP95413,2010-03-09,10:21:52,55264.4318519,HIP 95413,Point-source photometry,red,High,true,1,117.920083016,22,0.00859694649268,0.000111850795461,1.40536385115,1.71962925095,0.00533682226741,10.7898481145,9.66528381564
200,1342187353,PVPhotFPG_261I_StdPS_blu_SAA-10+30_HIP95413_0001,2009-11-30,13:58:06,55165.5820139,HIP 95413,Point-source photometry,red,High,true,1,221.059972654,22,0.00845673447856,0.000111686562512,1.4173839499,1.73433726652,0.00532898609552,12.0204493154,10.5806958175
274,1342190575,Calibration_RPPhotFPG_1-RPPhotFPG_261A_cPS_blu_SAA-20+30_OD274_i_HIP95413,2010-02-12,06:18:43,55239.2629977,HIP 95413,Point-source photometry,red,High,true,1,144.553527293,22,0.00824993311241,0.000100970312877,1.38571389326,1.69558519834,0.00481767350772,10.7733328855,10.376122958
546,1342209346,ObsCal_RP_FPG_PPhot_Blue_cycle26_HIP95413_OD546,2010-11-10,19:54:12,55510.8293056,HIP 95413,Point-source photometry,red,High,true,1,240.138933783,22,0.00794937331585,0.000103773330411,1.36150418237,1.66596174747,0.00495141602007,11.9008467037,9.85916511536
764,1342222754,ObsCal_RP_FPG_PPhot_Blue_cycle42_OD764_HIP95413,2011-06-17,08:34:49,55729.3575116,HIP 95413,Point-source photometry,red,High,true,1,24.4838717944,22,0.00795922247278,0.000145243046699,1.39659950806,1.70890503833,0.00693009220557,10.3553111191,10.3260815386
1028,1342240697,ObsCal_RP_FPG_PPhot_Blue_cycle60_OD1028_HIP95413,2012-03-06,18:03:21,55992.7523264,HIP 95413,Point-source photometry,red,High,true,1,120.063847995,22,0.0091015341281,9.8572975878e-05,1.47961219683,1.81048090261,0.00470328754,12.0497645095,10.3906406518
1034,1342241310,ObsCal_RP_FPG_PPhot_Blue_cycle61_OD1034_HIP95413,2012-03-13,15:34:52,55999.649213,HIP 95413,Point-source photometry,red,High,true,1,113.019298327,22,0.00917269971288,0.000110957171466,1.47425585124,1.80392677889,0.00529418410454,12.0232861343,10.3875851533
1295,1342256217,ObsCal_RP_FPG_PPhot_Blue_cycle80_OD1295_HIP95413,2012-11-28,21:52:29,56259.9114468,HIP 95413,Point-source photometry,red,High,true,1,222.61355068,22,0.00938905290759,0.000105105424737,1.5044629114,1.84088869747,0.00501497525207,12.3223035012,10.3971232826
