OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
299,1342191858,Calibration_RPPhotFPG_1-RPPhotFPG_261B_cPS_blu_SAA-20+30_OD299_i_HIP90883,2010-03-09,12:02:11,55264.5015162,HIP 90883,Point-source photometry,blue,High,true,1,104.830759393,12,0.0500044575951,0.000202650582562,2.54561651206,3.17235864424,0.00537147228495,6.56901832825,5.56583654864
330,1342194119,Calibration_RPPhotFPG_1-RPPhotFPG_261C_cPS_blu_SAA-20+30_OD320_i_HIP90883,2010-04-08,23:44:55,55294.9895255,HIP 90883,Point-source photometry,blue,High,true,1,78.2257866588,12,0.0506807900216,0.000211319892566,2.47167258979,3.0802093987,0.00560126169797,6.57808418719,5.37250641745
351,1342195694,PPhoto-T_LYR_45,2010-04-30,00:11:48,55316.0081944,T LYR,Scan map,blue,High,false,3,60.1109578812,12,0.150888221724,0.000486299503802,2.48093202978,3.0917485541,0.00891956348154,5.82091902729,5.20844125727
351,1342195695,PPhoto-T_LYR_135,2010-04-30,00:21:17,55316.0147801,T LYR,Scan map,blue,High,false,3,60.1054263729,12,0.157159101082,0.000412702608616,2.45397017461,3.05814857001,0.0172750254956,5.72761949452,5.13926772097
200,1342187350,PVPhotFPG_261I_StdPS_blu_SAA-10+30_HIP90883_0001,2009-11-30,13:14:37,55165.5518171,HIP 90883,Point-source photometry,blue,High,true,1,212.074104727,12,0.057621505963,0.000210840030173,2.57760896563,3.21222778249,0.00558854242761,5.65360266543,5.58380649617
274,1342190527,Calibration_RPPhotFPG_1-RPPhotFPG_261A_cPS_blu_SAA-20+30_OD274_i_HIP90883,2010-02-12,01:58:57,55239.0826042,HIP 90883,Point-source photometry,blue,High,true,1,129.528555941,12,0.0543461144706,0.000183862720541,2.51356668959,3.13241801262,0.00487347973608,6.24530858331,5.25587154554
546,1342209342,ObsCal_RP_FPG_PPhot_Blue_cycle26_HIP90883_OD546,2010-11-10,19:36:01,55510.8166782,HIP 90883,Point-source photometry,blue,High,true,1,231.968800821,12,0.0435080883707,0.000168283998172,2.3433139699,2.92024831445,0.00446054889529,6.64685305286,5.9776472887
320,1342193082,Calibration_RPPhotFPG_1-RPPhotFPG_261C_cPS_blu_SAA-20+30_OD320_i_HIP90883,2010-03-30,18:09:47,55285.756794,HIP 90883,Point-source photometry,blue,High,true,1,86.1156093399,12,0.0512574948901,0.000219339457462,2.49655951377,3.1112235943,0.00581382891603,6.40471102411,5.52549129306
