OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
299,1342191874,Calibration_RPPhotFPG_1-RPPhotFPG_261B_cPS_blu_SAA-20+30_OD299_i_HIP23636,2010-03-09,13:47:44,55264.5748148,HIP 23636,Point-source photometry,red,High,true,1,267.289244429,22,0.00484454130096,0.000156826958527,1.07685956333,1.31766531688,0.00748280422099,12.3883267259,10.2874580193
1005,1342239032,ObsCal_RP_FPG_PPhot_Blue_cycle59_OD1005_HIP23636,2012-02-12,15:45:16,55969.6564352,HIP 23636,Point-source photometry,red,High,true,1,248.999329602,22,0.00481203295687,0.000125752449623,1.07657256852,1.31731414472,0.00600012248965,12.3774079496,10.1587533634
1028,1342240729,ObsCal_RP_FPG_PPhot_Blue_cycle60_OD1028_HIP23636,2012-03-06,23:02:15,55992.9598958,HIP 23636,Point-source photometry,red,High,true,1,265.836997799,22,0.00461181976927,0.000137115958518,1.05342165597,1.28898625911,0.0065423182519,13.2392509295,10.2725426958
1034,1342241332,ObsCal_RP_FPG_PPhot_Blue_cycle61_OD1034_HIP23636,2012-03-13,19:18:03,55999.8042014,HIP 23636,Point-source photometry,red,High,true,1,270.69813172,22,0.00463694954429,0.000120240219756,1.04460158985,1.27819386277,0.00573711326404,12.864212067,10.3435113007
1194,1342249871,ObsCal_RP_FPG_PPhot_Blue_cycl72_OD1194_HIP23636_70,2012-08-19,14:16:11,56158.5945718,HIP 23636,Scan map,red,High,false,1,71.5758935627,22,0.0479562384721,0.00148214664076,0.873284283662,1.06856683225,0.0560627701377,12.829110649,10.7484319982
1195,1342249948,ObsCal_RP_FPG_PPhot_Blue_cycle72_OD1195_HIP23636,2012-08-20,14:03:17,56159.5856134,HIP 23636,Point-source photometry,red,High,true,1,72.2743725218,22,0.00402188893253,0.000173809103214,0.91290558674,1.11704819291,0.00829308623591,12.4191864949,10.4666521368
