OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
299,1342191878,Calibration_RPPhotFPG_1-RPPhotFPG_261B_cPS_blu_SAA-20+30_OD299_ni_HIP24126,2010-03-09,14:08:43,55264.5893866,HIP 24126,Point-source photometry,blue,High,true,1,268.613718783,12,0.128064268615,0.000289699675046,7.52567064886,9.37852430776,0.00767880237892,6.71590663557,6.12253833063
274,1342190556,Calibration_RPPhotFPG_1-RPPhotFPG_261A_cPS_blu_SAA-20+30_OD274_ni_HIP24126,2010-02-12,04:34:21,55239.1905208,HIP 24126,Point-source photometry,blue,High,true,1,244.172293082,12,0.108584369481,0.000217960848142,7.38029825312,9.19736058021,0.00577728738893,7.66548739166,6.39344758435
732,1342221187,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD732_HIP24126,2011-05-16,20:20:04,55697.8472685,HIP 24126,Point-source photometry,blue,High,true,1,335.494892837,12,0.123783062732,0.000341484126579,7.56062617107,9.42208603536,0.00905140512539,6.98861801256,6.38111879825
733,1342221305,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD733_HIP24126,2011-05-17,20:48:04,55698.866713,HIP 24126,Point-source photometry,blue,High,true,1,336.523852043,12,0.124207170561,0.000282768735013,7.38219125376,9.19971964604,0.00749509033711,6.85878890367,6.09580679265
764,1342222742,ObsCal_RP_FPG_PPhot_Blue_cycle42_OD764_HIP24126,2011-06-17,06:40:28,55729.2781019,HIP 24126,Point-source photometry,blue,High,true,1,7.01622171173,12,0.109853579468,0.000257849782243,6.98066445719,8.69933516238,0.00683458661449,6.38869693445,7.34005771135
1005,1342239030,ObsCal_RP_FPG_PPhot_Blue_cycle59_OD1005_HIP24126,2012-02-12,15:33:17,55969.6481134,HIP 24126,Point-source photometry,blue,High,true,1,244.236592982,12,0.0921705915801,0.000207323938326,5.3322886757,6.64512191597,0.00549534462049,6.84808611922,6.06087039977
1028,1342240733,ObsCal_RP_FPG_PPhot_Blue_cycle60_OD1028_HIP24126,2012-03-06,23:23:27,55992.9746181,HIP 24126,Point-source photometry,blue,High,true,1,266.672319588,12,0.098546994933,0.000209383496749,5.690263611,7.09123187598,0.00554993543809,6.97671816333,6.07404376582
1034,1342241340,ObsCal_RP_FPG_PPhot_Blue_cycle61_OD1034_HIP24126,2012-03-13,20:20:41,55999.8476968,HIP 24126,Point-source photometry,blue,High,true,1,273.250204974,12,0.105280859983,0.000249710170772,5.97087751415,7.44093417291,0.00661883743244,6.72185987701,6.11752548579
