OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
299,1342191878,Calibration_RPPhotFPG_1-RPPhotFPG_261B_cPS_blu_SAA-20+30_OD299_ni_HIP24126,2010-03-09,14:08:43,55264.5893866,HIP 24126,Point-source photometry,red,High,true,1,268.613718783,22,0.00606655647401,0.000146178673566,1.33820109141,1.63744765354,0.00697473448348,13.1264741775,10.4997623559
274,1342190556,Calibration_RPPhotFPG_1-RPPhotFPG_261A_cPS_blu_SAA-20+30_OD274_ni_HIP24126,2010-02-12,04:34:21,55239.1905208,HIP 24126,Point-source photometry,red,High,true,1,244.172293082,22,0.00609545318594,0.000131574288694,1.35427268608,1.6571131546,0.00627790433519,13.594810844,11.038113819
732,1342221187,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD732_HIP24126,2011-05-16,20:20:04,55697.8472685,HIP 24126,Point-source photometry,red,High,true,1,335.494892837,22,0.00586668348959,0.000105979248324,1.31440124166,1.60832571635,0.00505666866299,11.6804029233,11.2473900583
733,1342221305,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD733_HIP24126,2011-05-17,20:48:04,55698.866713,HIP 24126,Point-source photometry,red,High,true,1,336.523852043,22,0.0055099141315,0.000130402162324,1.3262903867,1.62287349454,0.00622197777622,11.8820960093,11.596406498
764,1342222742,ObsCal_RP_FPG_PPhot_Blue_cycle42_OD764_HIP24126,2011-06-17,06:40:28,55729.2781019,HIP 24126,Point-source photometry,red,High,true,1,7.01622171173,22,0.00572226038069,9.90260829267e-05,1.28504889703,1.57240964354,0.00472490698202,11.3293358437,11.6946263738
1005,1342239030,ObsCal_RP_FPG_PPhot_Blue_cycle59_OD1005_HIP24126,2012-02-12,15:33:17,55969.6481134,HIP 24126,Point-source photometry,red,High,true,1,244.236592982,22,0.00467126610702,0.000137954923781,1.07119037613,1.31072839437,0.00658234844104,12.1411700007,10.8203333134
1028,1342240733,ObsCal_RP_FPG_PPhot_Blue_cycle60_OD1028_HIP24126,2012-03-06,23:23:27,55992.9746181,HIP 24126,Point-source photometry,red,High,true,1,266.672319588,22,0.00506538450628,0.000116350358514,1.08706342354,1.33015094933,0.00555151334935,13.4993681318,11.0809943773
1034,1342241340,ObsCal_RP_FPG_PPhot_Blue_cycle61_OD1034_HIP24126,2012-03-13,20:20:41,55999.8476968,HIP 24126,Point-source photometry,red,High,true,1,273.250204974,22,0.0053250591058,0.000112537630003,1.10785870835,1.35559644518,0.00536959372748,13.1234212343,9.88699785039
