OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
299,1342191840,Calibration_RPPhotFPG_1-RPPhotFPG_261B_cPS_blu_SAA-20+30_OD299_i_HIP94438,2010-03-09,10:30:29,55264.4378356,HIP 94438,Point-source photometry,blue,High,true,1,114.728546155,12,0.0171665854658,0.000226507509179,0.91225208583,1.13685261566,0.00600382585881,6.20049457613,5.59277534458
330,1342194120,Calibration_RPPhotFPG_1-RPPhotFPG_261C_cPS_blu_SAA-20+30_OD320_i_HIP94438,2010-04-08,23:50:38,55294.9934954,HIP 94438,Point-source photometry,blue,High,true,1,85.3187187031,12,0.0176552296956,0.00018232858027,0.970449967858,1.20937907566,0.00483281569334,6.25613568636,5.42704452301
200,1342187351,PVPhotFPG_261I_StdPS_blu_SAA-10+30_HIP94438_0001,2009-11-30,13:21:20,55165.5564815,HIP 94438,Point-source photometry,blue,High,true,6,219.076283305,12,0.0164891476561,9.55965280315e-05,0.8560544658,1.06681889108,0.00253388909307,5.71525662451,5.74629258657
320,1342193072,Calibration_RPPhotFPG_1-RPPhotFPG_261C_cPS_blu_SAA-20+30_OD320_i_HIP94438,2010-03-30,17:08:22,55285.7141435,HIP 94438,Point-source photometry,blue,High,true,1,93.9681966374,12,0.0183037170119,0.000222065002362,0.942420453921,1.17444857045,0.00588607242359,6.18564567538,5.23317814225
546,1342209344,ObsCal_RP_FPG_PPhot_Blue_cycle26_HIP94438_OD546,2010-11-10,19:45:36,55510.8233333,HIP 94438,Point-source photometry,blue,High,true,1,238.128258706,12,0.0152094947613,0.000180518905663,0.818324986445,1.01980024574,0.00478484831585,6.1227906005,5.84403417991
579,1342211101,ObsCal_RP_FPG_PPhot_Blue_cycle28_HIP94438,2010-12-13,14:47:05,55543.6160301,HIP 94438,Point-source photometry,blue,High,true,1,206.48130502,12,0.0155553500691,0.000200271001696,0.854547467434,1.064940863,0.00530839892729,6.16657312775,5.5188132251
274,1342190530,Calibration_RPPhotFPG_1-RPPhotFPG_261A_cPS_blu_SAA-20+30_OD274_i_HIP94438,2010-02-12,02:13:02,55239.0923843,HIP 94438,Point-source photometry,blue,High,true,1,141.356626991,12,0.0167130776829,0.000184838716721,0.893630189328,1.11364592524,0.0048993495676,6.27507870145,5.46153833908
