OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
764,1342222732,ObsCal_RP_FPG_PPhot_Blue_cycle42_OD764_HIP114114,2011-06-17,05:40:39,55729.2365625,HIP 114114,Point-source photometry,blue,High,true,1,65.6261704697,12,0.0848684105834,0.000209594684433,3.96485194695,4.94101616934,0.00555553319547,5.98953986282,5.39195962164
968,1342236585,ObsCal_RP_FPG_PPhot_Blue_cycle56_OD968_HIP114114,2012-01-06,11:07:26,55932.4634954,HIP 114114,Point-source photometry,blue,High,true,1,240.053221385,12,0.0893271620869,0.000215813185056,4.09823895678,5.10724365556,0.0057203612622,6.09979556056,5.46346014653
969,1342236898,ObsCal_RP_FPG_PPhot_Blue_cycle56_OD969_HIP114114,2012-01-07,14:19:31,55933.5968866,HIP 114114,Point-source photometry,blue,High,true,1,239.707050107,12,0.0894702397919,0.000174453205908,4.10794735099,5.11934229969,0.00462407040091,5.99854749275,5.37782666162
1328,1342257984,ObsCal_RP_FPG_PPhot_Blue_cycle82_OD1328_HIP114114,2012-12-31,15:45:34,56292.6566435,HIP 114114,Point-source photometry,blue,High,true,1,241.563049977,12,0.0839843128164,0.000203969581024,4.00906327818,4.9961125274,0.00540643376195,6.23378446021,5.73480991957
1329,1342258013,ObsCal_RP_FPG_PPhot_Blue_cycle82_OD1329_HIP114114,2013-01-01,14:20:46,56293.5977546,HIP 114114,Point-source photometry,blue,High,true,1,241.29466029,12,0.0849980879877,0.000157138920507,4.02568799591,5.01683032473,0.00416513658988,6.26177598904,5.45115305512
1333,1342258532,ObsCal_RP_FPG_PPhot_Blue_cycle82_OD1333_HIP114114,2013-01-05,12:36:46,56297.5255324,HIP 114114,Point-source photometry,blue,High,true,1,240.137379389,12,0.0789020184422,0.000192421766742,4.02582584457,5.01700211235,0.00510034648806,6.49728565288,5.88115437977
1334,1342258785,ObsCal_RP_FPG_PPhot_Blue_cycle82_OD1334_HIP114114,2013-01-06,13:11:22,56298.5495602,HIP 114114,Point-source photometry,blue,High,true,1,239.826139372,12,0.0841106201472,0.000205218995882,4.03038826866,5.02268782559,0.00543955085046,6.24309907783,5.79702736443
