OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
200,1342187368,PVPhotFPG_261I_StdPS_blu_SAA-10+30_HIP58854_0001,2009-11-30,19:45:10,55165.8230324,HIP 58854,Point-source photometry,blue,High,true,1,119.335463362,12,0.0239014657335,0.000206017566199,1.27208559194,1.58527873491,0.00546071781811,6.2027677215,5.3675223408
405,1342199130,ObsCal_RP_FPG_PPhot_Blue_cycle16_OD405_HIP58854,2010-06-22,17:54:00,55369.7458333,HIP 58854,Point-source photometry,blue,High,true,1,292.218919556,12,0.0167407839721,0.00018441189948,0.886692168656,1.10499973295,0.00488803631623,6.45212186043,5.5327979849
413,1342199528,ObsCal_RP_FPG_PPhot_Blue_cycle17_OD414_HIP58854,2010-07-01,14:40:11,55378.6112384,HIP 58854,Point-source photometry,blue,High,true,1,289.599048861,12,0.0174987401119,0.000168615397375,0.880098507798,1.0967826834,0.00446933298864,6.16457217992,5.22304434477
415,1342199705,ObsCal_RP_FPG_PPhot_Blue_cycle17_OD415_HIP58854,2010-07-02,18:16:24,55379.7613889,HIP 58854,Point-source photometry,blue,High,true,1,289.245053583,12,0.0176691281422,0.000203875211387,0.887079095644,1.10548192309,0.00540393239292,6.08908512723,5.41055392778
418,1342199856,ObsCal_RP_FPG_PPhot_Blue_cycle17_OD418_HIP58854,2010-07-05,19:29:14,55382.8119676,HIP 58854,Point-source photometry,blue,High,true,1,288.291348646,12,0.0173594861694,0.000191786909868,0.900721806945,1.12248353072,0.00508351892182,6.22216615982,5.2960326331
788,1342223895,ObsCal_RP_FPG_PPhot_Blue_cycle43_OD788_HIP58854,2011-07-10,16:21:14,55752.681412,HIP 58854,Point-source photometry,blue,High,true,1,286.81087759,12,0.0189018884754,0.000176261667028,1.00116442298,1.24765556654,0.00467200561364,6.30416490339,5.53311807269
789,1342223943,ObsCal_RP_FPG_PPhot_Blue_cycle43_OD789_HIP58854,2011-07-11,16:48:29,55753.7003356,HIP 58854,Point-source photometry,blue,High,true,1,286.4660884,12,0.0187411229384,0.000166610350109,0.993765357287,1.23843481789,0.00441618704807,6.24569520116,5.55904514383
1147,1342247671,ObsCal_RP_FPG_PPhot_Blue_cycle69_OD1147_HIP58854,2012-07-03,16:50:50,56111.7019676,HIP 58854,Point-source photometry,blue,High,true,1,288.860091383,12,0.0185625205892,0.000179123405614,0.995796390123,1.24096590006,0.00474785908175,6.35599762006,5.46216303503
1148,1342247686,ObsCal_RP_FPG_PPhot_Blue_cycl69_OD1148_HIP58854_70,2012-07-04,15:43:09,56112.6549653,HIP 58854,Scan map,blue,High,false,1,288.559873513,12,0.0531057388637,0.000670890736376,0.931115936931,1.16036083099,0.00710014598676,5.73779223733,5.65392886634
