OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
258,1342189791,Calibration_RPPhotFPG_1-RPPhotFPG_261A_StdPS_blu_SAA-20+30_OD258_HIP19424,2010-01-27,17:47:19,55223.7411921,HIP 19424,Point-source photometry,red,High,true,1,245.011682612,22,0.00911033767707,0.00011576628768,1.86137831192,2.27761699551,0.00552364513242,13.1978058415,11.4651339118
299,1342191883,Calibration_RPPhotFPG_1-RPPhotFPG_261B_cPS_blu_SAA-20+30_OD299_ni_HIP19424,2010-03-09,14:35:11,55264.6077662,HIP 19424,Point-source photometry,red,High,true,1,286.587523522,22,0.00993201878748,0.000141961266368,2.05115400666,2.50983005232,0.00677350611893,13.1974820066,11.4528097949
858,1342228899,ObsCal_RP_FPG_PPhot_Blue_cycle48_OD858_HIP19424,2011-09-19,00:37:43,55823.0261921,HIP 19424,Point-source photometry,red,High,true,1,113.335973148,22,0.00973436753149,0.000121251637358,2.14051158616,2.61916964247,0.00578537180308,13.6545676463,11.6368416816
1005,1342239020,ObsCal_RP_FPG_PPhot_Blue_cycle59_OD1007_HIP19424,2012-02-12,14:33:25,55969.6065394,HIP 19424,Point-source photometry,red,High,true,1,261.064490885,22,0.00848823625212,0.000101191273533,1.69971737111,2.0798056726,0.00482821637195,13.2337602974,11.0467147507
1005,1342239024,ObsCal_RP_FPG_PPhot_Blue_cycle59_OD1005_HIP19424,2012-02-12,14:55:53,55969.6221412,HIP 19424,Point-source photometry,red,High,true,1,261.081219145,22,0.00850263512488,0.00014717230134,1.72816979812,2.11462058955,0.0070221442029,13.0162507223,10.9437012059
1028,1342240741,ObsCal_RP_FPG_PPhot_Blue_cycle60_OD1028_HIP19424,2012-03-07,00:08:01,55993.0055671,HIP 19424,Point-source photometry,red,High,true,1,284.621694305,22,0.00860416509303,0.000103175002464,1.81616492139,2.22229305301,0.00492286754262,13.4356780063,11.2879674811
1034,1342241318,ObsCal_RP_FPG_PPhot_Blue_cycle61_OD1034_HIP19424,2012-03-13,17:49:15,55999.7425347,HIP 19424,Point-source photometry,red,High,true,1,291.20969927,22,0.0086615335898,0.000132328961686,1.80984023772,2.21455405287,0.00631391262295,13.1878856993,11.3803226521
1377,1342263891,ObsCal_RP_FPG_PPhot_Blue_cycle85_OD1377_HIP19424,2013-02-18,23:03:35,56341.9608218,HIP 19424,Point-source photometry,red,High,true,1,268.386466854,22,0.00837721689622,0.000167014976341,1.8427637646,2.25483989047,0.00796891288126,12.5037764518,9.757613688
