OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
732,1342221199,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD732_HIP40534,2011-05-16,21:22:33,55697.8906597,HIP 40534,Point-source photometry,red,High,true,1,285.981492606,22,0.00852248785108,0.000123885064379,1.46921283255,1.79775604777,0.00591102251399,11.4576092855,9.42870763654
733,1342221318,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD733_HIP40534,2011-05-17,21:57:14,55698.9147454,HIP 40534,Point-source photometry,red,High,true,1,286.139100475,22,0.00892710832564,0.000110175643631,1.46401573293,1.79139678036,0.00525689447119,11.6099587622,10.1540354659
873,1342230052,ObsCal_RP_FPG_PPhot_Blue_cycle49_OD873_HIP40534,2011-10-03,15:57:11,55837.6647106,HIP 40534,Point-source photometry,red,High,true,1,99.6425817658,22,0.00888663235446,0.000112282286374,1.59987758242,1.95763985704,0.00535741032227,12.5598514291,10.542865956
872,1342230098,ObsCal_RP_FPG_PPhot_Blue_cycle49_OD872_HIP40534,2011-10-02,17:16:04,55836.7194907,HIP 40534,Point-source photometry,red,High,true,1,99.4863505988,22,0.00937771425891,0.000131495572434,1.5795919022,1.93281792282,0.00627414848628,11.842620224,10.2349347459
1236,1342251912,ObsCal_RP_FPG_PPhot_Blue_cycle75_OD1236_HIP40534,2012-09-30,19:40:08,56200.819537,HIP 40534,Point-source photometry,red,High,true,1,99.3215294884,22,0.0102822641298,0.000125353027509,1.80497676119,2.20860301286,0.00598106455785,12.0460020098,10.5948080744
1237,1342251973,ObsCal_RP_FPG_PPhot_Blue_cycl75_OD1237_HIP40534_70,2012-10-01,18:09:15,56201.7564236,HIP 40534,Scan map,red,High,false,1,99.4785208473,22,0.113178412513,0.00150217004225,1.85258956773,2.26686292526,0.052878466931,12.1829335983,10.2207218445
