OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
1270,1342254481,ObsCal_RP_FPG_PPhot_Blue_cycle78_OD1270_HIP102082_1,2012-11-04,15:26:34,56235.6434491,HIP 102082,Point-source photometry,blue,High,true,1,259.546719935,12,0.422352128988,0.000569896539596,26.157679578,32.5978168861,0.0151057225152,7.12576408168,6.34721897677
1270,1342254487,ObsCal_RP_FPG_PPhot_Blue_cycle78_OD1270_HIP102082_2,2012-11-04,15:50:25,56235.6600116,HIP 102082,Point-source photometry,blue,High,true,1,259.531156395,12,0.423681687063,0.00054809480082,26.124108603,32.5559805874,0.0145278439119,7.04272463004,6.34563180468
1271,1342254522,ObsCal_RP_FPG_PPhot_Blue_cycle78_OD1271_HIP102082_1,2012-11-05,14:45:49,56236.6151505,HIP 102082,Point-source photometry,blue,High,true,1,258.654268573,12,0.416042493644,0.000561406907807,25.8774473682,32.2485902572,0.0148806956671,7.11302855628,6.357668424
1271,1342254528,ObsCal_RP_FPG_PPhot_Blue_cycle78_OD1271_HIP102082_2,2012-11-05,15:09:40,56236.631713,HIP 102082,Point-source photometry,blue,High,true,1,258.638827562,12,0.409670250129,0.000538327278559,25.7587935097,32.1007232898,0.0142689451984,7.16132927106,6.38106394253
1273,1342254644,ObsCal_RP_FPG_PPhot_Blue_cycle78_OD1273_HIP102082_1,2012-11-07,15:27:10,56238.6438657,HIP 102082,Point-source photometry,blue,High,true,1,256.801165736,12,0.420913115634,0.000485045907016,25.9602666951,32.3518000716,0.0128566649724,7.12821998303,6.36217261537
1273,1342254650,ObsCal_RP_FPG_PPhot_Blue_cycle78_OD1273_HIP102082_2,2012-11-07,15:51:01,56238.6604282,HIP 102082,Point-source photometry,blue,High,true,1,256.785565688,12,0.417279938929,0.000570396515862,25.8758630896,32.2466159221,0.0151189749254,7.13746282756,6.36892794453
1280,1342255012,ObsCal_RP_FPG_PPhot_Blue_cycle78_OD1280_HIP102082_1,2012-11-14,20:33:35,56245.8566551,HIP 102082,Point-source photometry,blue,High,true,1,250.279522042,12,0.406294402025,0.000530449384913,25.6398334589,31.9524747443,0.0140601331297,7.19592468151,6.48884630831
1280,1342255018,ObsCal_RP_FPG_PPhot_Blue_cycle78_OD1280_HIP102082_2,2012-11-14,20:57:26,56245.8732176,HIP 102082,Point-source photometry,blue,High,true,1,250.262923781,12,0.402468812855,0.000530766295546,25.4633339209,31.7325202333,0.0140685331878,7.20470862184,6.4933495395
1279,1342255045,ObsCal_RP_FPG_PPhot_Blue_cycle78_OD1279_HIP102082_1,2012-11-13,20:24:42,56244.8504861,HIP 102082,Point-source photometry,blue,High,true,1,251.182169245,12,0.405898786142,0.000525131498718,25.5781119377,31.8755571095,0.0139191768198,7.16298477807,6.45137394744
1279,1342255051,ObsCal_RP_FPG_PPhot_Blue_cycle78_OD1279_HIP102082_2,2012-11-13,20:48:33,56244.8670486,HIP 102082,Point-source photometry,blue,High,true,1,251.167413759,12,0.402191497307,0.000513535848219,25.5015165558,31.7801036031,0.0136118215954,7.20250406184,6.45994954117
1285,1342255433,ObsCal_RP_FPG_PPhot_Blue_cycle79_OD1285_HIP102082_1,2012-11-19,20:38:47,56250.8602662,HIP 102082,Point-source photometry,blue,High,true,1,245.799311423,12,0.403816791041,0.00057306765308,25.2431813711,31.4581651444,0.0151897762987,7.16263534099,6.42973562595
1285,1342255438,ObsCal_RP_FPG_PPhot_Blue_cycle79_OD1285_HIP102082_2,2012-11-19,20:59:03,56250.8743403,HIP 102082,Point-source photometry,blue,High,true,1,245.78669909,12,0.407517078461,0.000543038678872,25.3925660115,31.6443289491,0.0143938259458,7.14336617143,6.41928029335
1442,1342270741,ObsCal_RP_FPG_PPhot_Blue_cycle90_OD1442_HIP102082,2013-04-24,15:55:23,56406.6634606,HIP 102082,Point-source photometry,blue,High,true,1,87.0923680178,12,0.32168890922,0.000348448255918,18.9565273115,23.6237088331,0.00923599688556,6.92062053161,6.1946590001
1441,1342270786,ObsCal_RP_FPG_PPhot_Blue_cycle90_OD1441_HIP102082,2013-04-23,17:22:57,56405.7242708,HIP 102082,Point-source photometry,blue,High,true,1,87.9542166793,12,0.31422894905,0.000356551341199,18.8229948762,23.457300117,0.00945077790152,7.06024564912,6.28569160479
1445,1342271014,ObsCal_RP_FPG_PPhot_Blue_cycle90_OD1445_HIP102082,2013-04-27,16:54:26,56409.7044676,HIP 102082,Point-source photometry,blue,High,true,1,84.3280371172,12,0.300339307439,0.000369110386339,18.7986383847,23.4269469486,0.00978366894008,7.28948845464,6.48078267379
